topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T22,paper,"CDC Guidelines for the Prevention and Treatment of Anthrax, 2023",https://doi.org/10.15585/mmwr.rr7206a1,10.15585/mmwr.rr7206a1,2023,MMWR Recommendations and Reports,paper,PARTIAL_OVERLAP,0.375,,"Relevance 0.38: paper titled 'CDC Guidelines for the Prevention and Treatment of Anthrax, 2023' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:cdc guidelines.",Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,USPSTF Lung Cancer Screening Guidelines and Disparities in Screening Adherence.,https://doi.org/10.1001/jamaoncol.2025.0230,10.1001/jamaoncol.2025.0230,2025,JAMA Oncology,paper,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'USPSTF Lung Cancer Screening Guidelines and Disparities in Screening Adherence.' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:uspstf.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,Analyzing Patient Characteristics and Lung Cancer Outcomes Pre and Post the 2021 USPSTF Lung Cancer Screening Guidelines,https://doi.org/10.1097/RTI.0000000000000838,10.1097/RTI.0000000000000838,2025,Journal of thoracic imaging,paper,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'Analyzing Patient Characteristics and Lung Cancer Outcomes Pre and Post the 2021 USPSTF Lung Cancer ' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:uspstf.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,Adherence to CDC Guidelines for mpox Evaluation: Practice Patterns Across an Academic Medical System During the 2022 Epidemic,https://doi.org/10.1093/ofid/ofae512,10.1093/ofid/ofae512,2024,Open Forum Infectious Diseases,tool,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'Adherence to CDC Guidelines for mpox Evaluation: Practice Patterns Across an Academic Medical System' contributes a 'tool' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:cdc guidelines.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,Trainee Awareness of US Preventive Services Task Force (USPSTF) Colorectal Cancer Screening Guidelines,https://doi.org/10.1007/s13187-025-02638-7,10.1007/s13187-025-02638-7,2025,Journal of Cancer Education,paper,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'Trainee Awareness of US Preventive Services Task Force (USPSTF) Colorectal Cancer Screening Guidelin' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:uspstf.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,Antibiotic Management for Early-Onset Sepsis in Neonates With Gestational Ages of ≥ 34 Weeks: The Kaiser Sepsis Calculator Versus the 2010 CDC Guidelines,https://doi.org/10.7759/cureus.63704,10.7759/cureus.63704,2024,Cureus,paper,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'Antibiotic Management for Early-Onset Sepsis in Neonates With Gestational Ages of ≥ 34 Weeks: The Ka' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:cdc guidelines.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,A Systematic Review of Evidence Behind the CDC Guidelines for Indoor Lightning Safety,https://doi.org/10.1101/2023.10.05.23296621,10.1101/2023.10.05.23296621,2023,medRxiv,survey,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'A Systematic Review of Evidence Behind the CDC Guidelines for Indoor Lightning Safety' contributes a 'survey' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:cdc guidelines.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,Patient Outcomes Based on the 2011 CDC Guidelines for Field Triage of Injured Patients,https://doi.org/10.1097/JTN.0000000000000691,10.1097/JTN.0000000000000691,2023,Journal of Trauma Nursing,paper,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'Patient Outcomes Based on the 2011 CDC Guidelines for Field Triage of Injured Patients' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:cdc guidelines.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,The United States Preventive Services Task Force (USPSTF) Guidelines vs. Electronic Health Record (EHR)-Based Screening: A Comparative Accuracy Study in Prostate Cancer,https://doi.org/10.7759/cureus.88863,10.7759/cureus.88863,2025,Cureus,empirical,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'The United States Preventive Services Task Force (USPSTF) Guidelines vs. Electronic Health Record (E' contributes a 'empirical' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:uspstf.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,Abstract 3582: Lung cancer screening in breast cancer survivors: a comparison of the USPSTF guidelines and risk-based criteria,https://doi.org/10.1158/1538-7445.am2025-3582,10.1158/1538-7445.am2025-3582,2025,Cancer Research,paper,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'Abstract 3582: Lung cancer screening in breast cancer survivors: a comparison of the USPSTF guidelin' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:uspstf.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T22,paper,Application of the 2022 CDC Guidelines-Does in-Hospital Opioid Dosage after Lumbar Fusion Affect Long-term Opioid use and Outcomes for Opioid Naïve Patients?,https://doi.org/10.1097/BRS.0000000000005503,10.1097/BRS.0000000000005503,2025,Spine,paper,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'Application of the 2022 CDC Guidelines-Does in-Hospital Opioid Dosage after Lumbar Fusion Affect Lon' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:guideline|syn:title:cdc guidelines.,Our proposed work focuses specifically on 'Clinical-guideline RAG eval benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
