topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
B10,paper,Metrics and Algorithms for Identifying and Mitigating Bias in AI Design: A Counterfactual Fairness Approach,https://doi.org/10.1109/access.2025.3556082,10.1109/access.2025.3556082,2025,IEEE Access,paper,PARTIAL_OVERLAP,0.75,,Relevance 0.75: paper titled 'Metrics and Algorithms for Identifying and Mitigating Bias in AI Design: A Counterfactual Fairness A' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:counterfactual fairness|kw:title:bias.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,An intersectional framework for counterfactual fairness in risk prediction,https://doi.org/10.1093/biostatistics/kxad021,10.1093/biostatistics/kxad021,2023,Biostatistics,tool,DIRECT_OVERLAP,0.65,,Relevance 0.65: paper titled 'An intersectional framework for counterfactual fairness in risk prediction' contributes a 'tool' matching target artifact 'tool'. Matched keywords: primary:title:counterfactual fairness|kw:abstract:bias|syn:abstract:algorithmic fairness.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B10,paper,From Counterfactual Fairness to Algorithmic Fairness: Building Principle of Equity in AI Management,https://doi.org/10.5465/amproc.2024.17746abstract,10.5465/amproc.2024.17746abstract,2024,Academy of Management Proceedings,paper,PARTIAL_OVERLAP,0.625,,Relevance 0.62: paper titled 'From Counterfactual Fairness to Algorithmic Fairness: Building Principle of Equity in AI Management' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:counterfactual fairness|syn:title:algorithmic fairness.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,Counterfactual fairness: The case study of a food delivery platform’s reputational-ranking algorithm,https://doi.org/10.3389/fpsyg.2022.1015100,10.3389/fpsyg.2022.1015100,2022,Frontiers in Psychology,tool,PARTIAL_OVERLAP,0.55,,Relevance 0.55: paper titled 'Counterfactual fairness: The case study of a food delivery platform’s reputational-ranking algorithm' contributes a 'tool' matching target artifact 'tool'. Matched keywords: primary:title:counterfactual fairness|syn:abstract:algorithmic fairness.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,Causal Fairness in Black-Box AI: A Counterfactual Auditing Framework for Deep Models,https://doi.org/10.21203/rs.3.rs-7023047/v1,10.21203/rs.3.rs-7023047/v1,2025,,tool,PARTIAL_OVERLAP,0.537,,Relevance 0.54: paper titled 'Causal Fairness in Black-Box AI: A Counterfactual Auditing Framework for Deep Models' contributes a 'tool' matching target artifact 'tool'. Matched keywords: primary:abstract:counterfactual fairness|kw:title:audit|kw:abstract:bias.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,Adversarial learning for counterfactual fairness,https://doi.org/10.1007/s10994-022-06206-8,10.1007/s10994-022-06206-8,2022,Machine Learning,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Adversarial learning for counterfactual fairness' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:counterfactual fairness.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,Improving Fairness in Machine Learning Software via Counterfactual Fairness Thinking,https://doi.org/10.1145/3639478.3643531,10.1145/3639478.3643531,2024,Proceedings of the 2024 IEEE/ACM 46th International Conference on Software Engineering: Companion Proceedings,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Improving Fairness in Machine Learning Software via Counterfactual Fairness Thinking' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:counterfactual fairness.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,Causal Context Connects Counterfactual Fairness to Robust Prediction and Group Fairness,https://doi.org/10.52202/075280-1478,10.52202/075280-1478,2023,Advances in Neural Information Processing Systems 36,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Causal Context Connects Counterfactual Fairness to Robust Prediction and Group Fairness' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:counterfactual fairness.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,Counterfactual Fairness by Combining Factual and Counterfactual Predictions,https://doi.org/10.52202/079017-1517,10.52202/079017-1517,2024,Advances in Neural Information Processing Systems 37,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Counterfactual Fairness by Combining Factual and Counterfactual Predictions' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:counterfactual fairness.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,Achieving Counterfactual Fairness with Imperfect Structural Causal Model,https://doi.org/10.2139/ssrn.4329712,10.2139/ssrn.4329712,2023,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Achieving Counterfactual Fairness with Imperfect Structural Causal Model' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:counterfactual fairness.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,Bias in Medical AI: Algorithmic Fairness and Ethics Challenges,https://doi.org/10.22186/jyi.29.1.1.1,10.22186/jyi.29.1.1.1,2026,,benchmark,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'Bias in Medical AI: Algorithmic Fairness and Ethics Challenges' contributes a 'benchmark' matching target artifact 'tool'. Matched keywords: kw:title:bias|syn:title:algorithmic fairness.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B10,paper,PreCoF: Counterfactual Explanations for Fairness,https://doi.org/10.21203/rs.3.rs-1405346/v1,10.21203/rs.3.rs-1405346/v1,2022,,paper,ADJACENT,0.287,,Relevance 0.29: paper titled 'PreCoF: Counterfactual Explanations for Fairness' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:abstract:counterfactual fairness|kw:abstract:bias.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B10,paper,"Financial Information Analysis to Minimize  Availability Bias, Representative  Bias, Anchoring Bias and Adjustment Bias,  and  Overconfidence Bias in Ivestment Decision Making   (Study on Investors at",https://doi.org/10.47153/sss25.3852022,10.47153/sss25.3852022,2022,Social Science Studies,empirical,ADJACENT,0.25,,"Relevance 0.25: paper titled 'Financial Information Analysis to Minimize  Availability Bias, Representative  Bias, Anchoring Bias ' contributes a 'empirical' matching target artifact 'tool'. Matched keywords: kw:title:bias.",Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B10,paper,"PENGARUH AUDIT FEE, AUDIT TENURE, ROTASI AUDIT DAN REPUTASI KANTOR AKUNTAN PUBLIK TERHADAP KUALITAS AUDIT",https://doi.org/10.31258/current.4.1.49-61,10.31258/current.4.1.49-61,2023,CURRENT: Jurnal Kajian  Akuntansi dan Bisnis Terkini,empirical,ADJACENT,0.25,,"Relevance 0.25: paper titled 'PENGARUH AUDIT FEE, AUDIT TENURE, ROTASI AUDIT DAN REPUTASI KANTOR AKUNTAN PUBLIK TERHADAP KUALITAS ' contributes a 'empirical' matching target artifact 'tool'. Matched keywords: kw:title:audit.",Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B10,paper,“A Bias Recognized Is a Bias Sterilized”: The Effects of a Bias in Forecast Evaluation,https://doi.org/10.3390/math10020171,10.3390/math10020171,2022,Mathematics,paper,ADJACENT,0.25,,Relevance 0.25: paper titled '“A Bias Recognized Is a Bias Sterilized”: The Effects of a Bias in Forecast Evaluation' contributes a 'paper' matching target artifact 'tool'. Matched keywords: kw:title:bias.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B10,paper,Transfer Bias,https://doi.org/10.4324/9781003428046-9,10.4324/9781003428046-9,2023,Bias in Quantifying Judgments,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Transfer Bias' contributes a 'paper' matching target artifact 'tool'. Matched keywords: kw:title:bias.,Our proposed work focuses specifically on 'Responsible AI: counterfactual fairness audit toolkit'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
