topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
B07,paper,Apparate: Rethinking Early Exits to Tame Latency-Throughput Tensions in ML Serving,https://doi.org/10.1145/3694715.3695963,10.1145/3694715.3695963,2023,Symposium on Operating Systems Principles,paper,PARTIAL_OVERLAP,0.75,,Relevance 0.75: paper titled 'Apparate: Rethinking Early Exits to Tame Latency-Throughput Tensions in ML Serving' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:ml serving|kw:title:latency.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B07,paper,T-TAMER: Provably Taming Trade-offs in ML Serving,https://doi.org/10.48550/arXiv.2509.22992,10.48550/arXiv.2509.22992,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.65,,Relevance 0.65: paper titled 'T-TAMER: Provably Taming Trade-offs in ML Serving' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:ml serving|kw:abstract:latency|syn:abstract:model serving.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B07,paper,Circinus: Efficient Query Planner for Compound ML Serving,https://doi.org/10.48550/arXiv.2504.16397,10.48550/arXiv.2504.16397,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.6,,Relevance 0.60: paper titled 'Circinus: Efficient Query Planner for Compound ML Serving' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:ml serving|kw:abstract:latency.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B07,paper,xCloudServing: Automated ML Serving Across Clouds,https://doi.org/10.1109/CLOUD60044.2023.00011,10.1109/CLOUD60044.2023.00011,2023,IEEE International Conference on Cloud Computing,paper,PARTIAL_OVERLAP,0.6,,Relevance 0.60: paper titled 'xCloudServing: Automated ML Serving Across Clouds' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:ml serving|kw:abstract:latency.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B07,paper,Pocket: ML Serving from the Edge,https://doi.org/10.1145/3552326.3587459,10.1145/3552326.3587459,2023,European Conference on Computer Systems,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Pocket: ML Serving from the Edge' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:ml serving.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B07,paper,Identifying architectural design decisions for achieving green ML serving,https://doi.org/10.1145/3644815.3644962,10.1145/3644815.3644962,2024,2024 IEEE/ACM 3rd International Conference on AI Engineering – Software Engineering for AI (CAIN),paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Identifying architectural design decisions for achieving green ML serving' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:ml serving.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B07,paper,Lilou: Resource-Aware Model-Driven Latency Prediction for Gpu-Accelerated Model Serving,https://doi.org/10.2139/ssrn.5256341,10.2139/ssrn.5256341,2025,,paper,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'Lilou: Resource-Aware Model-Driven Latency Prediction for Gpu-Accelerated Model Serving' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:latency|syn:title:model serving.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B07,paper,A Machine Learning Operations Platform for Streamlined Model Serving in Industry 5.0,https://doi.org/10.1109/NOMS59830.2024.10575103,10.1109/NOMS59830.2024.10575103,2024,IEEE/IFIP Network Operations and Management Symposium,tool,ADJACENT,0.312,,Relevance 0.31: paper titled 'A Machine Learning Operations Platform for Streamlined Model Serving in Industry 5.0' contributes a 'tool' matching target artifact 'benchmark'. Matched keywords: primary:abstract:ml serving|syn:title:model serving.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B07,paper,Taming Throughput-Latency Tradeoff in LLM Inference with Sarathi-Serve,https://doi.org/10.48550/arXiv.2403.02310,10.48550/arXiv.2403.02310,2024,USENIX Symposium on Operating Systems Design and Implementation,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Taming Throughput-Latency Tradeoff in LLM Inference with Sarathi-Serve' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:latency.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B07,paper,Optimal ANN-SNN Conversion for High-accuracy and Ultra-low-latency Spiking Neural Networks,https://doi.org/10.48550/arXiv.2303.04347,10.48550/arXiv.2303.04347,2023,International Conference on Learning Representations,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Optimal ANN-SNN Conversion for High-accuracy and Ultra-low-latency Spiking Neural Networks' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:latency.,Our proposed work focuses specifically on 'ML serving system latency-quality tradeoff benchmark'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
