topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T17,paper,MorphBPE: A Morpho-Aware Tokenizer Bridging Linguistic Complexity for Efficient LLM Training Across Morphologies,https://doi.org/10.48550/arXiv.2502.00894,10.48550/arXiv.2502.00894,2025,arXiv.org,paper,DIRECT_OVERLAP,0.8,,Relevance 0.80: paper titled 'MorphBPE: A Morpho-Aware Tokenizer Bridging Linguistic Complexity for Efficient LLM Training Across ' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer|kw:title:bpe|syn:abstract:subword.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T17,paper,R-BPE: Improving BPE-Tokenizers with Token Reuse,https://doi.org/10.18653/v1/2025.emnlp-main.1169,10.18653/v1/2025.emnlp-main.1169,2025,Proceedings of the 2025 Conference on Empirical Methods in Natural Language Processing,paper,DIRECT_OVERLAP,0.75,,Relevance 0.75: paper titled 'R-BPE: Improving BPE-Tokenizers with Token Reuse' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer|kw:title:bpe.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T17,paper,Universal Cross-Tokenizer Distillation via Approximate Likelihood Matching,,,2025,,paper,DIRECT_OVERLAP,0.55,,Relevance 0.55: paper titled 'Universal Cross-Tokenizer Distillation via Approximate Likelihood Matching' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer|syn:abstract:subword.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T17,paper,Language Model Beats Diffusion -- Tokenizer is Key to Visual Generation,,,2023,,paper,DIRECT_OVERLAP,0.5,,Relevance 0.50: paper titled 'Language Model Beats Diffusion -- Tokenizer is Key to Visual Generation' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T17,paper,TokenFlow: Unified Image Tokenizer for Multimodal Understanding and Generation,https://doi.org/10.1109/CVPR52734.2025.00243,10.1109/CVPR52734.2025.00243,2024,Computer Vision and Pattern Recognition,paper,DIRECT_OVERLAP,0.5,,Relevance 0.50: paper titled 'TokenFlow: Unified Image Tokenizer for Multimodal Understanding and Generation' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T17,paper,WavTokenizer: an Efficient Acoustic Discrete Codec Tokenizer for Audio Language Modeling,https://doi.org/10.48550/arXiv.2408.16532,10.48550/arXiv.2408.16532,2024,International Conference on Learning Representations,paper,DIRECT_OVERLAP,0.5,,Relevance 0.50: paper titled 'WavTokenizer: an Efficient Acoustic Discrete Codec Tokenizer for Audio Language Modeling' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T17,paper,UniTok: A Unified Tokenizer for Visual Generation and Understanding,https://doi.org/10.48550/arXiv.2502.20321,10.48550/arXiv.2502.20321,2025,arXiv.org,paper,DIRECT_OVERLAP,0.5,,Relevance 0.50: paper titled 'UniTok: A Unified Tokenizer for Visual Generation and Understanding' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T17,paper,OmniTokenizer: A Joint Image-Video Tokenizer for Visual Generation,https://doi.org/10.48550/arXiv.2406.09399,10.48550/arXiv.2406.09399,2024,Neural Information Processing Systems,paper,DIRECT_OVERLAP,0.5,,Relevance 0.50: paper titled 'OmniTokenizer: A Joint Image-Video Tokenizer for Visual Generation' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T17,paper,One-D-Piece: Image Tokenizer Meets Quality-Controllable Compression,https://doi.org/10.48550/arXiv.2501.10064,10.48550/arXiv.2501.10064,2025,arXiv.org,paper,DIRECT_OVERLAP,0.5,,Relevance 0.50: paper titled 'One-D-Piece: Image Tokenizer Meets Quality-Controllable Compression' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T17,paper,XY-Tokenizer: Mitigating the Semantic-Acoustic Conflict in Low-Bitrate Speech Codecs,https://doi.org/10.48550/arXiv.2506.23325,10.48550/arXiv.2506.23325,2025,arXiv.org,paper,DIRECT_OVERLAP,0.5,,Relevance 0.50: paper titled 'XY-Tokenizer: Mitigating the Semantic-Acoustic Conflict in Low-Bitrate Speech Codecs' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:tokenizer.,Our proposed work focuses specifically on 'Tokenization-induced leaderboard variance'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
