topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T53,paper,Generalization or Memorization: Data Contamination and Trustworthy Evaluation for Large Language Models,https://doi.org/10.48550/arXiv.2402.15938,10.48550/arXiv.2402.15938,2024,Annual Meeting of the Association for Computational Linguistics,paper,DIRECT_OVERLAP,0.625,,Relevance 0.62: paper titled 'Generalization or Memorization: Data Contamination and Trustworthy Evaluation for Large Language Mod' contributes a 'paper' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination|syn:title:memorization.,Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T53,paper,Reasoning or Memorization? Unreliable Results of Reinforcement Learning Due to Data Contamination,https://doi.org/10.48550/arXiv.2507.10532,10.48550/arXiv.2507.10532,2025,AAAI Conference on Artificial Intelligence,paper,DIRECT_OVERLAP,0.625,,Relevance 0.62: paper titled 'Reasoning or Memorization? Unreliable Results of Reinforcement Learning Due to Data Contamination' contributes a 'paper' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination|syn:title:memorization.,Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T53,paper,Data Contamination or Genuine Generalization? Disentangling LLM Performance on Benchmarks,https://doi.org/10.70393/616a6e73.323836,10.70393/616a6e73.323836,2025,Academic Journal of Natural Science,benchmark,PARTIAL_OVERLAP,0.6,,Relevance 0.60: paper titled 'Data Contamination or Genuine Generalization? Disentangling LLM Performance on Benchmarks' contributes a 'benchmark' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination|syn:abstract:memorization|syn:abstract:n-gram overlap.,Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T53,paper,Data Contamination Quiz: A Tool to Detect and Estimate Contamination in Large Language Models,https://doi.org/10.1162/tacl.a.20,10.1162/tacl.a.20,2025,Transactions of the Association for Computational Linguistics,tool,PARTIAL_OVERLAP,0.55,,Relevance 0.55: paper titled 'Data Contamination Quiz: A Tool to Detect and Estimate Contamination in Large Language Models' contributes a 'tool' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination|syn:abstract:memorization.,Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T53,paper,Detecting Data Contamination in LLMs via In-Context Learning,https://doi.org/10.48550/arXiv.2510.27055,10.48550/arXiv.2510.27055,2025,arXiv.org,paper,DIRECT_OVERLAP,0.55,,Relevance 0.55: paper titled 'Detecting Data Contamination in LLMs via In-Context Learning' contributes a 'paper' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination|syn:abstract:memorization.,Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T53,paper,NLP Evaluation in trouble: On the Need to Measure LLM Data Contamination for each Benchmark,https://doi.org/10.48550/arXiv.2310.18018,10.48550/arXiv.2310.18018,2023,Conference on Empirical Methods in Natural Language Processing,benchmark,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'NLP Evaluation in trouble: On the Need to Measure LLM Data Contamination for each Benchmark' contributes a 'benchmark' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination.,Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T53,paper,"Leak, Cheat, Repeat: Data Contamination and Evaluation Malpractices in Closed-Source LLMs",https://doi.org/10.48550/arXiv.2402.03927,10.48550/arXiv.2402.03927,2024,Conference of the European Chapter of the Association for Computational Linguistics,paper,DIRECT_OVERLAP,0.5,,"Relevance 0.50: paper titled 'Leak, Cheat, Repeat: Data Contamination and Evaluation Malpractices in Closed-Source LLMs' contributes a 'paper' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination.",Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T53,paper,Benchmark Data Contamination of Large Language Models: A Survey,https://doi.org/10.48550/arXiv.2406.04244,10.48550/arXiv.2406.04244,2024,arXiv.org,benchmark,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Benchmark Data Contamination of Large Language Models: A Survey' contributes a 'benchmark' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination.,Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T53,paper,Investigating Data Contamination for Pre-training Language Models,https://doi.org/10.48550/arXiv.2401.06059,10.48550/arXiv.2401.06059,2024,arXiv.org,paper,DIRECT_OVERLAP,0.5,,Relevance 0.50: paper titled 'Investigating Data Contamination for Pre-training Language Models' contributes a 'paper' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination.,Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T53,paper,AntiLeak-Bench: Preventing Data Contamination by Automatically Constructing Benchmarks with Updated Real-World Knowledge,https://doi.org/10.48550/arXiv.2412.13670,10.48550/arXiv.2412.13670,2024,Annual Meeting of the Association for Computational Linguistics,benchmark,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'AntiLeak-Bench: Preventing Data Contamination by Automatically Constructing Benchmarks with Updated ' contributes a 'benchmark' matching target artifact 'empirical+database'. Matched keywords: primary:title:data contamination.,Our proposed work focuses specifically on 'Test-set contamination audit of healthcare LLM benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
