topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T74,paper,Magic Sequence: LLM evaluation methodology of logical problem solving for sequence manipulation. Application to mathematical magic tricks,https://doi.org/10.1109/gaclm67198.2025.11232232,10.1109/gaclm67198.2025.11232232,2025,2025 2nd International Generative AI and Computational Language Modelling Conference (GACLM),paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Magic Sequence: LLM evaluation methodology of logical problem solving for sequence manipulation. App' contributes a 'paper' matching target artifact 'dataset'. Matched keywords: primary:title:llm evaluation methodology.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T74,paper,Glaserian Systematic Mapping Study: An Integrating Methodology,https://doi.org/10.5220/0011090500003176,10.5220/0011090500003176,2022,Proceedings of the 17th International Conference on Evaluation of Novel Approaches to Software Engineering,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'Glaserian Systematic Mapping Study: An Integrating Methodology' contributes a 'survey' matching target artifact 'dataset'. Matched keywords: kw:title:systematic mapping.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T74,paper,A Systematic Mapping Study on Quantum Circuits Design Patterns,https://doi.org/10.5220/0011744000003467,10.5220/0011744000003467,2023,Proceedings of the 25th International Conference on Enterprise Information Systems,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'A Systematic Mapping Study on Quantum Circuits Design Patterns' contributes a 'survey' matching target artifact 'dataset'. Matched keywords: kw:title:systematic mapping.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T74,paper,Micro-Frontend Architecture in Software Development: A Systematic Mapping Study,https://doi.org/10.5220/0013195800003929,10.5220/0013195800003929,2025,Proceedings of the 27th International Conference on Enterprise Information Systems,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'Micro-Frontend Architecture in Software Development: A Systematic Mapping Study' contributes a 'survey' matching target artifact 'dataset'. Matched keywords: kw:title:systematic mapping.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T74,paper,A Systematic Mapping Study on Impact Analysis,https://doi.org/10.5220/0012758200003753,10.5220/0012758200003753,2024,Proceedings of the 19th International Conference on Software Technologies,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'A Systematic Mapping Study on Impact Analysis' contributes a 'survey' matching target artifact 'dataset'. Matched keywords: kw:title:systematic mapping.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T74,paper,Microfront-End: Systematic Mapping,https://doi.org/10.5220/0013015400003825,10.5220/0013015400003825,2024,Proceedings of the 20th International Conference on Web Information Systems and Technologies,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'Microfront-End: Systematic Mapping' contributes a 'survey' matching target artifact 'dataset'. Matched keywords: kw:title:systematic mapping.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T74,paper,Machine Learning Classification in Cardiology: A Systematic Mapping Study,https://doi.org/10.5220/0012785600003756,10.5220/0012785600003756,2024,"Proceedings of the 13th International Conference on Data Science, Technology and Applications",survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'Machine Learning Classification in Cardiology: A Systematic Mapping Study' contributes a 'survey' matching target artifact 'dataset'. Matched keywords: kw:title:systematic mapping.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T74,paper,Mapping Metadata Inequities: Regional Disparities in Scholarly Metadata,https://doi.org/10.13003/je3m9-dgw89,10.13003/je3m9-dgw89,2025,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Mapping Metadata Inequities: Regional Disparities in Scholarly Metadata' contributes a 'paper' matching target artifact 'dataset'. Matched keywords: kw:title:metadata.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T74,paper,Metadata Maturity,https://doi.org/10.1201/9781003189732-12,10.1201/9781003189732-12,2022,Metadata matters,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Metadata Maturity' contributes a 'paper' matching target artifact 'dataset'. Matched keywords: kw:title:metadata.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T74,paper,Award Metadata @ DataCite,https://doi.org/10.59350/7tf6v-5h342,10.59350/7tf6v-5h342,2025,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Award Metadata @ DataCite' contributes a 'paper' matching target artifact 'dataset'. Matched keywords: kw:title:metadata.,Our proposed work focuses specifically on 'Open structured-metadata dataset of LLM-eval papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
