topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
NC04_NC,paper,Challenges of reproducible AI in biomedical data science,https://doi.org/10.1186/s12920-024-02072-6,10.1186/s12920-024-02072-6,2025,BMC Medical Genomics,benchmark,PARTIAL_OVERLAP,0.625,,Relevance 0.62: paper titled 'Challenges of reproducible AI in biomedical data science' contributes a 'benchmark' matching target artifact 'tool'. Matched keywords: primary:title:data science|syn:title:bi.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,Enabling pan-repository reanalysis for big data science of public metabolomics data,https://doi.org/10.1038/s41467-025-60067-y,10.1038/s41467-025-60067-y,2025,Nature Communications,empirical,PARTIAL_OVERLAP,0.625,,Relevance 0.62: paper titled 'Enabling pan-repository reanalysis for big data science of public metabolomics data' contributes a 'empirical' matching target artifact 'tool'. Matched keywords: primary:title:data science|syn:title:bi.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,DataSciBench: An LLM Agent Benchmark for Data Science,https://doi.org/10.48550/arXiv.2502.13897,10.48550/arXiv.2502.13897,2025,arXiv.org,benchmark,PARTIAL_OVERLAP,0.55,,Relevance 0.55: paper titled 'DataSciBench: An LLM Agent Benchmark for Data Science' contributes a 'benchmark' matching target artifact 'tool'. Matched keywords: primary:title:data science|syn:abstract:bi.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,Foundation Models for Spatio-Temporal Data Science: A Tutorial and Survey,https://doi.org/10.1145/3711896.3736552,10.1145/3711896.3736552,2025,Knowledge Discovery and Data Mining,survey,PARTIAL_OVERLAP,0.55,,Relevance 0.55: paper titled 'Foundation Models for Spatio-Temporal Data Science: A Tutorial and Survey' contributes a 'survey' matching target artifact 'tool'. Matched keywords: primary:title:data science|syn:abstract:bi.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,DeepAnalyze: Agentic Large Language Models for Autonomous Data Science,https://doi.org/10.48550/arXiv.2510.16872,10.48550/arXiv.2510.16872,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.55,,Relevance 0.55: paper titled 'DeepAnalyze: Agentic Large Language Models for Autonomous Data Science' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:data science|syn:abstract:bi.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,Tensor Decompositions for Data Science,https://doi.org/10.1017/9781009471664,10.1017/9781009471664,2025,,paper,PARTIAL_OVERLAP,0.55,,Relevance 0.55: paper titled 'Tensor Decompositions for Data Science' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:data science|syn:abstract:bi.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,R&D-Agent: An LLM-Agent Framework Towards Autonomous Data Science,,,2025,,tool,PARTIAL_OVERLAP,0.55,,Relevance 0.55: paper titled 'R&D-Agent: An LLM-Agent Framework Towards Autonomous Data Science' contributes a 'tool' matching target artifact 'tool'. Matched keywords: primary:title:data science|syn:abstract:bi.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,A review of random forest-based feature selection methods for data science education and applications,https://doi.org/10.1007/s41060-024-00509-w,10.1007/s41060-024-00509-w,2024,International Journal of Data Science and Analysis,survey,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'A review of random forest-based feature selection methods for data science education and application' contributes a 'survey' matching target artifact 'tool'. Matched keywords: primary:title:data science.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,Data Interpreter: An LLM Agent For Data Science,https://doi.org/10.48550/arXiv.2402.18679,10.48550/arXiv.2402.18679,2024,Annual Meeting of the Association for Computational Linguistics,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Data Interpreter: An LLM Agent For Data Science' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:data science.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,"Emerging Trends in Artificial Intelligence, Data Science and Signal Processing: First International Conference, AIDSP 2023, Kanpur, India, October 20–21, 2023, Proceedings, Part I",https://doi.org/10.1007/978-3-031-88759-8,10.1007/978-3-031-88759-8,2025,Communications in Computer and Information Science,paper,PARTIAL_OVERLAP,0.5,,"Relevance 0.50: paper titled 'Emerging Trends in Artificial Intelligence, Data Science and Signal Processing: First International ' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:data science.",Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,GeoFM: how will geo-foundation models reshape spatial data science and GeoAI?,https://doi.org/10.1080/13658816.2025.2543038,10.1080/13658816.2025.2543038,2025,International Journal of Geographical Information Science,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'GeoFM: how will geo-foundation models reshape spatial data science and GeoAI?' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:data science.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,Data Science in Transportation Networks with Graph Neural Networks: A Review and Outlook,https://doi.org/10.1007/s42421-025-00124-6,10.1007/s42421-025-00124-6,2025,Data Science for Transportation,survey,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Data Science in Transportation Networks with Graph Neural Networks: A Review and Outlook' contributes a 'survey' matching target artifact 'tool'. Matched keywords: primary:title:data science.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC04_NC,paper,A guide to similarity measures and their data science applications,https://doi.org/10.1186/s40537-025-01227-1,10.1186/s40537-025-01227-1,2025,Journal of Big Data,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'A guide to similarity measures and their data science applications' contributes a 'paper' matching target artifact 'tool'. Matched keywords: primary:title:data science.,Our proposed work focuses specifically on 'Data science dashboards [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
