topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
B09,paper,Frontiers of Human-AI Empowerment,https://doi.org/10.1201/9781003536628-5,10.1201/9781003536628-5,2025,Human-AI Empowerment,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Frontiers of Human-AI Empowerment' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:human-ai.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B09,paper,Frameworks for Human-AI Empowerment,https://doi.org/10.1201/9781003536628-2,10.1201/9781003536628-2,2025,Human-AI Empowerment,tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Frameworks for Human-AI Empowerment' contributes a 'tool' matching target artifact 'paper'. Matched keywords: primary:title:human-ai.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B09,paper,Transforming Human-ai Interactions through Reinforcement Learning from Human Feedback and Ai Feedback: a Human-ai Classification Report,https://doi.org/10.36948/ijfmr.2025.v07i04.52186,10.36948/ijfmr.2025.v07i04.52186,2025,International Journal For Multidisciplinary Research,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Transforming Human-ai Interactions through Reinforcement Learning from Human Feedback and Ai Feedbac' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:human-ai.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B09,paper,Human-AI Co-Creation,https://doi.org/10.1201/9781003648338-14,10.1201/9781003648338-14,2025,The Hybrid Mind,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Human-AI Co-Creation' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:human-ai.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B09,paper,Foundations of Human-AI Empowerment,https://doi.org/10.1201/9781003536628-1,10.1201/9781003536628-1,2025,Human-AI Empowerment,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Foundations of Human-AI Empowerment' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:human-ai.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B09,paper,Human-AI Co-Evolution and Epistemic Collapse: A Dynamical Systems Perspective,http://arxiv.org/abs/2605.06347v1,,2026,arXiv,tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Human-AI Co-Evolution and Epistemic Collapse: A Dynamical Systems Perspective' contributes a 'tool' matching target artifact 'paper'. Matched keywords: primary:title:human-ai.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B09,paper,“Are You Really Sure?” Understanding the Effects of Human Self-Confidence Calibration in AI-Assisted Decision Making,https://doi.org/10.1145/3613904.3642671,10.1145/3613904.3642671,2024,International Conference on Human Factors in Computing Systems,paper,PARTIAL_OVERLAP,0.438,,Relevance 0.44: paper titled '“Are You Really Sure?” Understanding the Effects of Human Self-Confidence Calibration in AI-Assisted' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:abstract:human-ai|kw:title:confidence calibration.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B09,paper,Beyond Awareness: Investigating How AI and Psychological Factors Shape Human Self-Confidence Calibration,https://doi.org/10.48550/arXiv.2511.17509,10.48550/arXiv.2511.17509,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.438,,Relevance 0.44: paper titled 'Beyond Awareness: Investigating How AI and Psychological Factors Shape Human Self-Confidence Calibra' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:abstract:human-ai|kw:title:confidence calibration.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B09,paper,Enhancing Clinician Trust in AI Diagnostics: A Dynamic Framework for Confidence Calibration and Transparency,https://doi.org/10.3390/diagnostics15172204,10.3390/diagnostics15172204,2025,Diagnostics,tool,PARTIAL_OVERLAP,0.35,,Relevance 0.35: paper titled 'Enhancing Clinician Trust in AI Diagnostics: A Dynamic Framework for Confidence Calibration and Tran' contributes a 'tool' matching target artifact 'paper'. Matched keywords: kw:abstract:decision support|kw:title:confidence calibration.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B09,paper,Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey,https://doi.org/10.1145/3711896.3736569,10.1145/3711896.3736569,2025,Knowledge Discovery and Data Mining,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'Uncertainty Quantification and Confidence Calibration in Large Language Models: A Survey' contributes a 'survey' matching target artifact 'paper'. Matched keywords: kw:title:confidence calibration.,Our proposed work focuses specifically on 'Human-AI decision support: confidence calibration in interfaces'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
