topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
NC03_NC,paper,Csi-LLM: A Novel Downlink Channel Prediction Method Aligned with LLM Pre-Training,https://doi.org/10.36227/techrxiv.172469830.08206622/v1,10.36227/techrxiv.172469830.08206622/v1,2024,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Csi-LLM: A Novel Downlink Channel Prediction Method Aligned with LLM Pre-Training' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC03_NC,paper,Ergonomic LLM or LLM for Ergonomics? Prompt engineering insights for an interventional case study,https://doi.org/10.21203/rs.3.rs-4304633/v1,10.21203/rs.3.rs-4304633/v1,2024,,empirical,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Ergonomic LLM or LLM for Ergonomics? Prompt engineering insights for an interventional case study' contributes a 'empirical' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC03_NC,paper,LLM Enhancement with Domain Expert Mental Model to Reduce LLM Hallucination with Causal Prompt Engineering,https://doi.org/10.2139/ssrn.5851148,10.2139/ssrn.5851148,2025,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'LLM Enhancement with Domain Expert Mental Model to Reduce LLM Hallucination with Causal Prompt Engin' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC03_NC,paper,Developing a dataset for LLM projects,https://doi.org/10.6019/tol.datasetllm-w.2025.00001.1,10.6019/tol.datasetllm-w.2025.00001.1,2025,,dataset,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Developing a dataset for LLM projects' contributes a 'dataset' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC03_NC,paper,The New World of LLM Functions: Integrating LLM Technology into the Wolfram Language,https://doi.org/10.31855/090c4697-891,10.31855/090c4697-891,2023,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'The New World of LLM Functions: Integrating LLM Technology into the Wolfram Language' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC03_NC,paper,HybridCrypt-LLM: Lightweight Privacy for LLM Training and Inference,https://doi.org/10.2139/ssrn.6017945,10.2139/ssrn.6017945,2026,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'HybridCrypt-LLM: Lightweight Privacy for LLM Training and Inference' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC03_NC,paper,Neuromorphic Multi-LLM Modular Intelligence Architecture: A Systems-Level Path Toward AGI Beyond Monolithic LLM Limits,https://doi.org/10.36227/techrxiv.177127405.56163861/v1,10.36227/techrxiv.177127405.56163861/v1,2026,,tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Neuromorphic Multi-LLM Modular Intelligence Architecture: A Systems-Level Path Toward AGI Beyond Mon' contributes a 'tool' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC03_NC,paper,BioChatter and the future of LLM driven bioscience,https://doi.org/10.6019/tol.biochatter-llm-w.2025.00001.1,10.6019/tol.biochatter-llm-w.2025.00001.1,2025,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'BioChatter and the future of LLM driven bioscience' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC03_NC,paper,LLM generated summaries for protein classification at InterPro,https://doi.org/10.6019/tol.interpro-llm-w.2025.00001.1,10.6019/tol.interpro-llm-w.2025.00001.1,2025,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'LLM generated summaries for protein classification at InterPro' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC03_NC,paper,SocraSynth: Adversarial Multi-LLM Reasoning,https://doi.org/10.1145/3749421.3749430,10.1145/3749421.3749430,2025,Multi-LLM Agent Collaborative Intelligence,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'SocraSynth: Adversarial Multi-LLM Reasoning' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:llm.,Our proposed work focuses specifically on 'LLMs for education [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
