topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T10,paper,An Empirical Study of LLM-as-a-Judge for LLM Evaluation: Fine-tuned Judge Model is not a General Substitute for GPT-4,https://doi.org/10.18653/v1/2025.findings-acl.306,10.18653/v1/2025.findings-acl.306,2025,Findings of the Association for Computational Linguistics: ACL 2025,empirical,DIRECT_OVERLAP,0.75,,Relevance 0.75: paper titled 'An Empirical Study of LLM-as-a-Judge for LLM Evaluation: Fine-tuned Judge Model is not a General Sub' contributes a 'empirical' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge|kw:title:evaluation.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T10,paper,Automated LLM Deployment and Evaluation: A Cloud-Native Approach Using LLM-as-a-Judge,https://doi.org/10.1109/cloud67622.2025.00053,10.1109/cloud67622.2025.00053,2025,2025 IEEE 18th International Conference on Cloud Computing (CLOUD),paper,DIRECT_OVERLAP,0.75,,Relevance 0.75: paper titled 'Automated LLM Deployment and Evaluation: A Cloud-Native Approach Using LLM-as-a-Judge' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge|kw:title:evaluation.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T10,paper,LLM Evaluations for Emotional Expressiveness and Factual Consistency in Medical Dialogue Systems Using LLM-as-a-Judge,https://doi.org/10.1109/resgenxai64788.2025.11344029,10.1109/resgenxai64788.2025.11344029,2025,"2025 International Conference on Responsible, Generative and Explainable AI (ResGenXAI)",tool,PARTIAL_OVERLAP,0.75,,Relevance 0.75: paper titled 'LLM Evaluations for Emotional Expressiveness and Factual Consistency in Medical Dialogue Systems Usi' contributes a 'tool' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge|kw:title:evaluation.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T10,paper,Uncovering the Risk of Evaluation Formalism: A Debiased LLM-as-a-Judge Study in Japan's Government Project Reviews,https://doi.org/10.2139/ssrn.5249953,10.2139/ssrn.5249953,2025,,survey,DIRECT_OVERLAP,0.75,,Relevance 0.75: paper titled 'Uncovering the Risk of Evaluation Formalism: A Debiased LLM-as-a-Judge Study in Japan's Government P' contributes a 'survey' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge|kw:title:evaluation.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,none
T10,paper,A Survey on LLM-as-a-Judge,https://doi.org/10.48550/arXiv.2411.15594,10.48550/arXiv.2411.15594,2024,arXiv.org,survey,PARTIAL_OVERLAP,0.6,,Relevance 0.60: paper titled 'A Survey on LLM-as-a-Judge' contributes a 'survey' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge|kw:abstract:evaluation.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T10,paper,MLLM-as-a-Judge: Assessing Multimodal LLM-as-a-Judge with Vision-Language Benchmark,,,2024,International Conference on Machine Learning,benchmark,PARTIAL_OVERLAP,0.6,,Relevance 0.60: paper titled 'MLLM-as-a-Judge: Assessing Multimodal LLM-as-a-Judge with Vision-Language Benchmark' contributes a 'benchmark' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge|kw:abstract:evaluation.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T10,paper,Can LLMs Replace Human Evaluators? An Empirical Study of LLM-as-a-Judge in Software Engineering,https://doi.org/10.1145/3728963,10.1145/3728963,2025,Proc. ACM Softw. Eng.,empirical,PARTIAL_OVERLAP,0.6,,Relevance 0.60: paper titled 'Can LLMs Replace Human Evaluators? An Empirical Study of LLM-as-a-Judge in Software Engineering' contributes a 'empirical' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge|kw:abstract:evaluation.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T10,paper,Preference Leakage: A Contamination Problem in LLM-as-a-judge,https://doi.org/10.48550/arXiv.2502.01534,10.48550/arXiv.2502.01534,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.6,,Relevance 0.60: paper titled 'Preference Leakage: A Contamination Problem in LLM-as-a-judge' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge|kw:abstract:evaluation.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T10,paper,Beyond Consensus: Mitigating the Agreeableness Bias in LLM Judge Evaluations,https://doi.org/10.48550/arXiv.2510.11822,10.48550/arXiv.2510.11822,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.562,,Relevance 0.56: paper titled 'Beyond Consensus: Mitigating the Agreeableness Bias in LLM Judge Evaluations' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: primary:abstract:llm-as-a-judge|kw:title:evaluation|syn:title:llm judge.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T10,paper,Judging LLM-as-a-judge with MT-Bench and Chatbot Arena,https://doi.org/10.52202/075280-2020,10.52202/075280-2020,2023,Neural Information Processing Systems,paper,PARTIAL_OVERLAP,0.55,,Relevance 0.55: paper titled 'Judging LLM-as-a-judge with MT-Bench and Chatbot Arena' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge|syn:abstract:llm judge.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T10,paper,Is LLM-as-a-Judge Robust? Investigating Universal Adversarial Attacks on Zero-shot LLM Assessment,https://doi.org/10.18653/v1/2024.emnlp-main.427,10.18653/v1/2024.emnlp-main.427,2024,Proceedings of the 2024 Conference on Empirical Methods in Natural Language Processing,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Is LLM-as-a-Judge Robust? Investigating Universal Adversarial Attacks on Zero-shot LLM Assessment' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
T10,paper,The Impact of Likert Scale Design on Judgment Reliability in Korean and English LLM-as-a-Judge,https://doi.org/10.5626/ktcp.2026.32.3.126,10.5626/ktcp.2026.32.3.126,2026,KIISE Transactions on Computing Practices,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'The Impact of Likert Scale Design on Judgment Reliability in Korean and English LLM-as-a-Judge' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: primary:title:llm-as-a-judge.,Our proposed work focuses specifically on 'Reproducibility audit of LLM-judge papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
