topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
B17,paper,Hyperparameter Tuning and Optimization Applications,https://doi.org/10.1007/978-981-19-5170-1_6,10.1007/978-981-19-5170-1_6,2023,Hyperparameter Tuning for Machine and Deep Learning with R,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter Tuning and Optimization Applications' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Hyperparameter Search for CT-Scan Classification Using Hyperparameter Tuning in Pre-Trained Model CNN With MLP,https://doi.org/10.1109/icosnikom56551.2022.10034878,10.1109/icosnikom56551.2022.10034878,2022,2022 IEEE International Conference of Computer Science and Information Technology (ICOSNIKOM),paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter Search for CT-Scan Classification Using Hyperparameter Tuning in Pre-Trained Model CN' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Hyperparameter elegance: fine-tuning text analysis with enhanced genetic algorithm hyperparameter landscape,https://doi.org/10.1007/s10115-024-02202-7,10.1007/s10115-024-02202-7,2024,Knowledge and Information Systems,empirical,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter elegance: fine-tuning text analysis with enhanced genetic algorithm hyperparameter la' contributes a 'empirical' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Hyperparameter Tuning Approaches,https://doi.org/10.1007/978-981-19-5170-1_4,10.1007/978-981-19-5170-1_4,2023,Hyperparameter Tuning for Machine and Deep Learning with R,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter Tuning Approaches' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Modified Adaptive Tree-Structured Parzen Estimator for Hyperparameter Optimization,https://doi.org/10.2139/ssrn.5313568,10.2139/ssrn.5313568,2025,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Modified Adaptive Tree-Structured Parzen Estimator for Hyperparameter Optimization' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Hyperparameter Tuning in German Official Statistics,https://doi.org/10.1007/978-981-19-5170-1_7,10.1007/978-981-19-5170-1_7,2023,Hyperparameter Tuning for Machine and Deep Learning with R,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter Tuning in German Official Statistics' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Deep learning with Hyperparameter optimisation for SOC estimation of LFP cells,https://doi.org/10.36227/techrxiv.24018648,10.36227/techrxiv.24018648,2023,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Deep learning with Hyperparameter optimisation for SOC estimation of LFP cells' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Hyperparameter Optimization for Deep Reinforcement Learning,https://doi.org/10.58445/rars.1635,10.58445/rars.1635,2024,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter Optimization for Deep Reinforcement Learning' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Hyperparameter Optimization Using Genetic Algorithm for Extracting Social Determinants of Health Text,https://doi.org/10.5220/0012310300003657,10.5220/0012310300003657,2024,Proceedings of the 17th International Joint Conference on Biomedical Engineering Systems and Technologies,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter Optimization Using Genetic Algorithm for Extracting Social Determinants of Health Tex' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Hyperparameter Optimization of Light Gradient Boosting Machine for Microcirculation Detection Wearable Data,https://doi.org/10.21070/ijins.v27i1.1888,10.21070/ijins.v27i1.1888,2026,Indonesian Journal of Innovation Studies,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter Optimization of Light Gradient Boosting Machine for Microcirculation Detection Wearab' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Hyperparameter Selection in Autoregressive Moving Average (ARMA) Modelling,https://doi.org/10.32920/29873858.v1,10.32920/29873858.v1,2026,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter Selection in Autoregressive Moving Average (ARMA) Modelling' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,Hyperparameter Tuning Improves Computer Vision Tools for Wildlife Conservation,https://doi.org/10.58445/rars.1241,10.58445/rars.1241,2024,,tool,ADJACENT,0.25,,Relevance 0.25: paper titled 'Hyperparameter Tuning Improves Computer Vision Tools for Wildlife Conservation' contributes a 'tool' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B17,paper,PurGE: Towards Responsible Artificial Intelligence Through Sustainable Hyperparameter Optimization,https://doi.org/10.5220/0013262100003890,10.5220/0013262100003890,2025,Proceedings of the 17th International Conference on Agents and Artificial Intelligence,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'PurGE: Towards Responsible Artificial Intelligence Through Sustainable Hyperparameter Optimization' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:hyperparameter.,Our proposed work focuses specifically on 'Reproducibility of LLM training: hyperparameter sensitivity'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
