topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
B15,paper,Addressing Alert Fatigue by Replacing a Burdensome Interruptive Alert with Passive Clinical Decision Support,https://doi.org/10.1055/a-2226-8144,10.1055/a-2226-8144,2023,Applied Clinical Informatics,paper,DIRECT_OVERLAP,0.8,,Relevance 0.80: paper titled 'Addressing Alert Fatigue by Replacing a Burdensome Interruptive Alert with Passive Clinical Decision' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue|kw:title:clinical decision support|syn:abstract:cds.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,Navigating Alert Fatigue: A Case Study in Electronic Health Record Alert Design Optimization,https://doi.org/10.3233/shti240188,10.3233/shti240188,2024,Studies in Health Technology and Informatics,empirical,DIRECT_OVERLAP,0.65,,Relevance 0.65: paper titled 'Navigating Alert Fatigue: A Case Study in Electronic Health Record Alert Design Optimization' contributes a 'empirical' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue|kw:abstract:clinical decision support|syn:abstract:cds.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,Alert Fatigue and Alert Override Significance in Relation to CDSS Success,https://doi.org/10.31080/asms.2023.07.1559,10.31080/asms.2023.07.1559,2023,Acta Scientific Medical Sciences,paper,PARTIAL_OVERLAP,0.625,,Relevance 0.62: paper titled 'Alert Fatigue and Alert Override Significance in Relation to CDSS Success' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue|syn:title:cds.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,"Exploring Alert Fatigue, Mitigation Strategies, and Enhancing Drug-Drug Interaction Alert Acceptance: A Systematic Review and Meta-Analysis (Preprint)",https://doi.org/10.2196/preprints.88578,10.2196/preprints.88578,2025,,survey,PARTIAL_OVERLAP,0.6,,"Relevance 0.60: paper titled 'Exploring Alert Fatigue, Mitigation Strategies, and Enhancing Drug-Drug Interaction Alert Acceptance' contributes a 'survey' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue|kw:abstract:clinical decision support.",Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,Combating alert fatigue with AlertPro: Context-aware alert prioritization using reinforcement learning for multi-step attack detection,https://doi.org/10.1016/j.cose.2023.103583,10.1016/j.cose.2023.103583,2024,Computers &amp; Security,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Combating alert fatigue with AlertPro: Context-aware alert prioritization using reinforcement learni' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,Combating Alert Fatigue in the Security Operations Centre,https://doi.org/10.2139/ssrn.4633965,10.2139/ssrn.4633965,2023,SSRN Electronic Journal,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Combating Alert Fatigue in the Security Operations Centre' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,PO-03-059 OPTIMISING REMOTE MONITORING ALERT CRITERIA TO REDUCE ALERT FATIGUE: AN INTERRUPTED TIME SERIES,https://doi.org/10.1016/j.hrthm.2023.03.1062,10.1016/j.hrthm.2023.03.1062,2023,Heart Rhythm,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'PO-03-059 OPTIMISING REMOTE MONITORING ALERT CRITERIA TO REDUCE ALERT FATIGUE: AN INTERRUPTED TIME S' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,Reducing Alert Fatigue via AI-Assisted Negotiation: A Case for Dependabot,https://doi.org/10.1109/botse67031.2025.00010,10.1109/botse67031.2025.00010,2025,2025 IEEE/ACM International Workshop on Bots in Software Engineering (BotSE),paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Reducing Alert Fatigue via AI-Assisted Negotiation: A Case for Dependabot' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,Reducing Alert Fatigue with Real-Time Cyber Threat Detection Tools,https://doi.org/10.64240/1a004d9ee5,10.64240/1a004d9ee5,2026,,tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Reducing Alert Fatigue with Real-Time Cyber Threat Detection Tools' contributes a 'tool' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,Reducing Alert Fatigue in Cloud Operations: A Practitioner's Approach to Scalable SRE Monitoring,https://doi.org/10.36227/techrxiv.176765375.53124342/v1,10.36227/techrxiv.176765375.53124342/v1,2026,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Reducing Alert Fatigue in Cloud Operations: A Practitioner's Approach to Scalable SRE Monitoring' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,The Alert Fatigue,https://doi.org/10.1007/979-8-8688-1032-9_11,10.1007/979-8-8688-1032-9_11,2024,Enterprise Digital Reliability,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'The Alert Fatigue' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,REDUCING ALERT FATIGUE IN SOC TEAMS THROUGH  CONTEXTUAL PRIORITIZATION AND THREAT INTELLIGENCE  INTEGRATION,https://doi.org/10.31219/osf.io/a2qd5_v1,10.31219/osf.io/a2qd5_v1,2025,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'REDUCING ALERT FATIGUE IN SOC TEAMS THROUGH  CONTEXTUAL PRIORITIZATION AND THREAT INTELLIGENCE  INTE' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,Machine Learning Solution for Healthcare Efficiency for AI-Based ECG Alert System to Address Alert Fatigue,https://doi.org/10.1109/icbats66542.2025.11258356,10.1109/icbats66542.2025.11258356,2025,2025 3rd International Conference on Business Analytics for Technology and Security (ICBATS),tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Machine Learning Solution for Healthcare Efficiency for AI-Based ECG Alert System to Address Alert F' contributes a 'tool' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,Clinical reminder alert fatigue in healthcare: a systematic literature review using qualitative evidence,https://doi.org/10.1370/afm.22.s1.5499,10.1370/afm.22.s1.5499,2023,"Healthcare services, delivery, and financing",survey,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Clinical reminder alert fatigue in healthcare: a systematic literature review using qualitative evid' contributes a 'survey' matching target artifact 'paper'. Matched keywords: primary:title:alert fatigue.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,A large language model-based clinical decision support system for syncope recognition in the emergency department: A framework for clinical workflow integration.,https://doi.org/10.1016/j.ejim.2024.09.017,10.1016/j.ejim.2024.09.017,2024,European journal of internal medicine,tool,PARTIAL_OVERLAP,0.375,,Relevance 0.38: paper titled 'A large language model-based clinical decision support system for syncope recognition in the emergen' contributes a 'tool' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support|syn:title:clinical workflow.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,paper,International dimensions of clinical decision support systems,https://doi.org/10.1016/b978-0-323-91200-6.00013-9,10.1016/b978-0-323-91200-6.00013-9,2023,Clinical Decision Support and Beyond,tool,ADJACENT,0.25,,Relevance 0.25: paper titled 'International dimensions of clinical decision support systems' contributes a 'tool' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Patient-facing clinical decision support for pharmacogenomic precision medicine,https://doi.org/10.1016/b978-0-12-824453-1.00003-8,10.1016/b978-0-12-824453-1.00003-8,2022,Clinical Decision Support for Pharmacogenomic Precision Medicine,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Patient-facing clinical decision support for pharmacogenomic precision medicine' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Clinical considerations for precision medicine clinical decision support,https://doi.org/10.1016/b978-0-12-824453-1.00005-1,10.1016/b978-0-12-824453-1.00005-1,2022,Clinical Decision Support for Pharmacogenomic Precision Medicine,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Clinical considerations for precision medicine clinical decision support' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Clinical decision support methods,https://doi.org/10.1016/b978-0-323-91200-6.00019-x,10.1016/b978-0-323-91200-6.00019-x,2023,Clinical Decision Support and Beyond,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Clinical decision support methods' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Clinical decision support and health disparities,https://doi.org/10.1016/b978-0-323-91200-6.00016-4,10.1016/b978-0-323-91200-6.00016-4,2023,Clinical Decision Support and Beyond,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Clinical decision support and health disparities' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Managing the investment in clinical decision support,https://doi.org/10.1016/b978-0-323-91200-6.00021-8,10.1016/b978-0-323-91200-6.00021-8,2023,Clinical Decision Support and Beyond,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Managing the investment in clinical decision support' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,5 Clinical decision support for clinical quality improvement,https://doi.org/10.1136/bmjoq-2025-qshu.5,10.1136/bmjoq-2025-qshu.5,2025,5 Clinical decision support for clinical quality improvement,paper,ADJACENT,0.25,,Relevance 0.25: paper titled '5 Clinical decision support for clinical quality improvement' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Evaluation of clinical decision support,https://doi.org/10.1016/b978-0-323-91200-6.00026-7,10.1016/b978-0-323-91200-6.00026-7,2023,Clinical Decision Support and Beyond,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Evaluation of clinical decision support' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Clinical decision support methods and infrastructure,https://doi.org/10.1016/b978-0-12-824453-1.00001-4,10.1016/b978-0-12-824453-1.00001-4,2022,Clinical Decision Support for Pharmacogenomic Precision Medicine,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Clinical decision support methods and infrastructure' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Chapter 8: Case Studies in Clinical Decision Support Systems,https://doi.org/10.1515/9781501521539-010,10.1515/9781501521539-010,2024,Artificial Intelligence in Healthcare,tool,ADJACENT,0.25,,Relevance 0.25: paper titled 'Chapter 8: Case Studies in Clinical Decision Support Systems' contributes a 'tool' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Clinical Decision Support and Beyond,https://doi.org/10.1016/c2020-0-03560-7,10.1016/c2020-0-03560-7,2023,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Clinical Decision Support and Beyond' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,The Impact of AI-Powered Clinical Decision Support Systems on Clinical Decision Makingand Treatment Quality,https://doi.org/10.54985/peeref.2508p4392504,10.54985/peeref.2508p4392504,2025,,tool,ADJACENT,0.25,,Relevance 0.25: paper titled 'The Impact of AI-Powered Clinical Decision Support Systems on Clinical Decision Makingand Treatment ' contributes a 'tool' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Overview of effective pharmacogenomic clinical decision support,https://doi.org/10.1016/b978-0-12-824453-1.00010-5,10.1016/b978-0-12-824453-1.00010-5,2022,Clinical Decision Support for Pharmacogenomic Precision Medicine,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'Overview of effective pharmacogenomic clinical decision support' contributes a 'survey' matching target artifact 'paper'. Matched keywords: kw:title:clinical decision support.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,paper,Assessing the Utility of ChatGPT Throughout the Entire Clinical Workflow: Development and Usability Study,https://doi.org/10.2196/48659,10.2196/48659,2023,Journal of Medical Internet Research,empirical,ADJACENT,0.225,,Relevance 0.23: paper titled 'Assessing the Utility of ChatGPT Throughout the Entire Clinical Workflow: Development and Usability ' contributes a 'empirical' matching target artifact 'paper'. Matched keywords: kw:abstract:clinical decision support|syn:title:clinical workflow.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B15,huggingface,electricsheepafrica/africa-synth-ai-clinical-decision-support-all,https://huggingface.co/datasets/electricsheepafrica/africa-synth-ai-clinical-decision-support-all,,,HuggingFace,dataset,DIRECT_OVERLAP,,224,HuggingFace dataset/space 'electricsheepafrica/africa-synth-ai-clinical-decision-support-all' (224 downloads) matched 'clinical decision support' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B15,huggingface,community-datasets/cdsc,https://huggingface.co/datasets/community-datasets/cdsc,,,HuggingFace,dataset,DIRECT_OVERLAP,,247,HuggingFace dataset/space 'community-datasets/cdsc' (247 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B15,huggingface,allegro/klej-cdsc-e,https://huggingface.co/datasets/allegro/klej-cdsc-e,,,HuggingFace,dataset,DIRECT_OVERLAP,,336,HuggingFace dataset/space 'allegro/klej-cdsc-e' (336 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B15,huggingface,allegro/klej-cdsc-r,https://huggingface.co/datasets/allegro/klej-cdsc-r,,,HuggingFace,dataset,DIRECT_OVERLAP,,197,HuggingFace dataset/space 'allegro/klej-cdsc-r' (197 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B15,huggingface,irds/pmc_v1_trec-cds-2014,https://huggingface.co/datasets/irds/pmc_v1_trec-cds-2014,,,HuggingFace,dataset,PARTIAL_OVERLAP,,66,HuggingFace dataset/space 'irds/pmc_v1_trec-cds-2014' (66 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,huggingface,irds/pmc_v1_trec-cds-2015,https://huggingface.co/datasets/irds/pmc_v1_trec-cds-2015,,,HuggingFace,dataset,PARTIAL_OVERLAP,,68,HuggingFace dataset/space 'irds/pmc_v1_trec-cds-2015' (68 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,huggingface,irds/pmc_v2_trec-cds-2016,https://huggingface.co/datasets/irds/pmc_v2_trec-cds-2016,,,HuggingFace,dataset,PARTIAL_OVERLAP,,68,HuggingFace dataset/space 'irds/pmc_v2_trec-cds-2016' (68 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,huggingface,gonzalobenegas/human-genome-cds,https://huggingface.co/datasets/gonzalobenegas/human-genome-cds,,,HuggingFace,dataset,PARTIAL_OVERLAP,,95,HuggingFace dataset/space 'gonzalobenegas/human-genome-cds' (95 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,huggingface,PL-MTEB/cdsce-pairclassification,https://huggingface.co/datasets/PL-MTEB/cdsce-pairclassification,,,HuggingFace,dataset,PARTIAL_OVERLAP,,56,HuggingFace dataset/space 'PL-MTEB/cdsce-pairclassification' (56 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,huggingface,PL-MTEB/cdscr-sts,https://huggingface.co/datasets/PL-MTEB/cdscr-sts,,,HuggingFace,dataset,PARTIAL_OVERLAP,,89,HuggingFace dataset/space 'PL-MTEB/cdscr-sts' (89 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B15,huggingface,lhallee/cds_both_balanced_512,https://huggingface.co/datasets/lhallee/cds_both_balanced_512,,,HuggingFace,dataset,PARTIAL_OVERLAP,,46,HuggingFace dataset/space 'lhallee/cds_both_balanced_512' (46 downloads) matched 'CDS' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Clinical decision support: alert fatigue measurement'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
