topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
B14,paper,RefusalGuard: Geometry-Preserving Fine-Tuning for Safety in LLMs,http://arxiv.org/abs/2605.01913v1,,2026,arXiv,paper,DIRECT_OVERLAP,0.75,,Relevance 0.75: paper titled 'RefusalGuard: Geometry-Preserving Fine-Tuning for Safety in LLMs' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal|kw:title:safety.,Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B14,paper,On Becoming a Refusal Politician,https://doi.org/10.5040/9798216183525.ch-006,10.5040/9798216183525.ch-006,2023,Black Women at Work,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'On Becoming a Refusal Politician' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal.,Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B14,paper,Indonesian EFL Learners' Refusal: Refusal-Speech Act Specific Motivation on Refusal Realization,https://doi.org/10.21462/ijefl.v9i1.763,10.21462/ijefl.v9i1.763,2024,Indonesian Journal of EFL and Linguistics,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Indonesian EFL Learners' Refusal: Refusal-Speech Act Specific Motivation on Refusal Realization' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal.,Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B14,paper,Slow Reading as Refusal,https://doi.org/10.4324/9781003367314-15,10.4324/9781003367314-15,2023,Working with Theories of Refusal and Decolonization in Higher Education,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Slow Reading as Refusal' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal.,Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B14,paper,Indigenous Refusal and Rejecting Genocide,https://doi.org/10.14321/jj.31361464.4,10.14321/jj.31361464.4,2025,Indigenous Activism in the Midwest,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Indigenous Refusal and Rejecting Genocide' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal.,Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B14,paper,4 Ethnographic Recognition and Refusal,https://doi.org/10.3138/9781487560034-008,10.3138/9781487560034-008,2025,Raising Spirit in Blackfoot Territory,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled '4 Ethnographic Recognition and Refusal' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal.,Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B14,paper,The Affective Dimensions of Refusal in Higher Education Decolonization,https://doi.org/10.4324/9781003367314-4,10.4324/9781003367314-4,2023,Working with Theories of Refusal and Decolonization in Higher Education,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'The Affective Dimensions of Refusal in Higher Education Decolonization' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal.,Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B14,paper,Nihilism and the Refusal of Refusal in Wright and Fanon,https://doi.org/10.2307/jj.36587892.7,10.2307/jj.36587892.7,2026,At the Margins of Nihilism,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Nihilism and the Refusal of Refusal in Wright and Fanon' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal.,Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B14,paper,"refusal, n.",https://doi.org/10.1093/oed/1170104172,10.1093/oed/1170104172,2023,Oxford English Dictionary,paper,PARTIAL_OVERLAP,0.5,,"Relevance 0.50: paper titled 'refusal, n.' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal.",Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
B14,paper,3. Breaking Billboards: Protest and the Politics of Refusal,https://doi.org/10.1515/9781531514105-005,10.1515/9781531514105-005,2026,Inappropriable Force,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled '3. Breaking Billboards: Protest and the Politics of Refusal' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:refusal.,Our proposed work focuses specifically on 'Refusal behavior consistency across LLM updates'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,weak
