topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T01,paper,"Uncertainty Quantification for Language Models: A Suite of Black-Box, White-Box, LLM Judge, and Ensemble Scorers",https://doi.org/10.48550/arXiv.2504.19254,10.48550/arXiv.2504.19254,2025,Trans. Mach. Learn. Res.,paper,PARTIAL_OVERLAP,0.5,,"Relevance 0.50: paper titled 'Uncertainty Quantification for Language Models: A Suite of Black-Box, White-Box, LLM Judge, and Ense' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.",Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,Judge's Verdict: A Comprehensive Analysis of LLM Judge Capability Through Human Agreement,https://doi.org/10.48550/arXiv.2510.09738,10.48550/arXiv.2510.09738,2025,arXiv.org,empirical,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Judge's Verdict: A Comprehensive Analysis of LLM Judge Capability Through Human Agreement' contributes a 'empirical' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,Rethinking Rubric Generation for Improving LLM Judge and Reward Modeling for Open-ended Tasks,https://doi.org/10.48550/arXiv.2602.05125,10.48550/arXiv.2602.05125,2026,arXiv.org,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Rethinking Rubric Generation for Improving LLM Judge and Reward Modeling for Open-ended Tasks' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,Beyond Consensus: Mitigating the Agreeableness Bias in LLM Judge Evaluations,https://doi.org/10.48550/arXiv.2510.11822,10.48550/arXiv.2510.11822,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Beyond Consensus: Mitigating the Agreeableness Bias in LLM Judge Evaluations' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,Ask a Strong LLM Judge when Your Reward Model is Uncertain,https://doi.org/10.48550/arXiv.2510.20369,10.48550/arXiv.2510.20369,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Ask a Strong LLM Judge when Your Reward Model is Uncertain' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,Tuning LLM Judge Design Decisions for 1/1000 of the Cost,,,2025,International Conference on Machine Learning,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Tuning LLM Judge Design Decisions for 1/1000 of the Cost' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,Multi-Agent LLM Judge: automatic personalized LLM judge design for evaluating natural language generation applications,https://doi.org/10.48550/arXiv.2504.02867,10.48550/arXiv.2504.02867,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Multi-Agent LLM Judge: automatic personalized LLM judge design for evaluating natural language gener' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,When Judgment Becomes Noise: How Design Failures in LLM Judge Benchmarks Silently Undermine Validity,https://doi.org/10.48550/arXiv.2509.20293,10.48550/arXiv.2509.20293,2025,arXiv.org,benchmark,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'When Judgment Becomes Noise: How Design Failures in LLM Judge Benchmarks Silently Undermine Validity' contributes a 'benchmark' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,Auto-Prompt Ensemble for LLM Judge,https://doi.org/10.48550/arXiv.2510.06538,10.48550/arXiv.2510.06538,2025,arXiv.org,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Auto-Prompt Ensemble for LLM Judge' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,DAJ: Data-Reweighted LLM Judge for Test-Time Scaling in Code Generation,https://doi.org/10.48550/arXiv.2601.22230,10.48550/arXiv.2601.22230,2026,arXiv.org,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'DAJ: Data-Reweighted LLM Judge for Test-Time Scaling in Code Generation' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,When LLM Judge Scores Look Good but Best-of-N Decisions Fail,,,2026,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'When LLM Judge Scores Look Good but Best-of-N Decisions Fail' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: primary:title:llm judge.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,paper,Expect the Unexpected: FailSafe Long Context QA for Finance,https://doi.org/10.48550/arXiv.2502.06329,10.48550/arXiv.2502.06329,2025,arXiv.org,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Expect the Unexpected: FailSafe Long Context QA for Finance' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:long context qa.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T01,github,reacher-z/ClawBench,https://github.com/reacher-z/ClawBench,,,GitHub,benchmark,DIRECT_OVERLAP,,196,GitHub repo 'reacher-z/ClawBench' (196 stars) provides an implementation of 'llm judge'. Description: open-source benchmark for browser ai agents on 153 everyday online tasks across 144 live websites. 5-layer recording + d.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,github,baaivision/JudgeLM,https://github.com/baaivision/JudgeLM,,,GitHub,tool,PARTIAL_OVERLAP,,429,GitHub repo 'baaivision/JudgeLM' (429 stars) provides an implementation of 'llm judge'. Description: [iclr 2025 spotlight] an open-sourced llm judge for evaluating llm-generated answers..,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,github,UW-Madison-Lee-Lab/LLM-judge-reporting,https://github.com/UW-Madison-Lee-Lab/LLM-judge-reporting,,,GitHub,tool,PARTIAL_OVERLAP,,77,"GitHub repo 'UW-Madison-Lee-Lab/LLM-judge-reporting' (77 stars) provides an implementation of 'llm judge'. Description: a simple plug-in framework that corrects bias and computes confidence intervals in reporting llm-as-a-judge evaluation, .",Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T01,huggingface,potsawee/chatbot-arena-llm-judges,https://huggingface.co/datasets/potsawee/chatbot-arena-llm-judges,,,HuggingFace,dataset,DIRECT_OVERLAP,,170,HuggingFace dataset/space 'potsawee/chatbot-arena-llm-judges' (170 downloads) matched 'LLM judge' — provides similar data/evaluation assets.,Our proposed work focuses specifically on 'Cross-judge agreement on long-context QA'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
