topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T09,paper,The JUDGE Model of AI-Mediated Teacher Agency: A Theoretical Framework for English Language Teaching,https://doi.org/10.35542/osf.io/prtjm_v2,10.35542/osf.io/prtjm_v2,2026,,tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'The JUDGE Model of AI-Mediated Teacher Agency: A Theoretical Framework for English Language Teaching' contributes a 'tool' matching target artifact 'empirical'. Matched keywords: primary:title:judge model.,Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T09,paper,Equivalence Testing to Judge Model Fit: A Monte Carlo Simulation,https://doi.org/10.31234/osf.io/yf3qz,10.31234/osf.io/yf3qz,2023,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Equivalence Testing to Judge Model Fit: A Monte Carlo Simulation' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:judge model.,Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T09,paper,Implications of seed coat cracking on soybean seed quality,https://doi.org/10.1590/2317-1545v46288842,10.1590/2317-1545v46288842,2024,Journal of Seed Science,paper,PARTIAL_OVERLAP,0.35,,Relevance 0.35: paper titled 'Implications of seed coat cracking on soybean seed quality' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:abstract:temperature|kw:title:seed.,Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T09,paper,Mechanisms controlling seed size by early endosperm development,https://doi.org/10.48130/seedbio-2023-0001,10.48130/seedbio-2023-0001,2023,Seed Biology,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Mechanisms controlling seed size by early endosperm development' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:seed.,Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T09,paper,"The Hawking Hubble Temperature as the Minimum Temperature, the Planck Temperature as the Maximum Temperature, and the CMB Temperature as Their Geometric Mean Temperature",https://doi.org/10.4236/jamp.2024.1210198,10.4236/jamp.2024.1210198,2024,Journal of Applied Mathematics and Physics,paper,ADJACENT,0.25,,"Relevance 0.25: paper titled 'The Hawking Hubble Temperature as the Minimum Temperature, the Planck Temperature as the Maximum Tem' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:temperature.",Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T09,paper,Beyond heatwaves: A nuanced view of temperature-related mortality,https://doi.org/10.1080/23328940.2024.2310459,10.1080/23328940.2024.2310459,2024,Temperature,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Beyond heatwaves: A nuanced view of temperature-related mortality' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:temperature.,Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T09,paper,Parental regulation of seed development,https://doi.org/10.48130/seedbio-2022-0007,10.48130/seedbio-2022-0007,2022,Seed Biology,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Parental regulation of seed development' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:seed.,Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T09,paper,"Pain and temperature, and human awareness: The legacy of Bud Craig",https://doi.org/10.1080/23328940.2023.2265946,10.1080/23328940.2023.2265946,2023,Temperature,paper,ADJACENT,0.25,,"Relevance 0.25: paper titled 'Pain and temperature, and human awareness: The legacy of Bud Craig' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:temperature.",Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T09,paper,Temperature-Sombor and Temperature-Nirmala Indices,https://doi.org/10.47191/ijmcr/v10i9.04,10.47191/ijmcr/v10i9.04,2022,INTERNATIONAL JOURNAL OF MATHEMATICS AND COMPUTER RESEARCH,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Temperature-Sombor and Temperature-Nirmala Indices' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:temperature.,Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T09,paper,Influence of Seed Development and Maturation on the Physiological and Biochemical Seed Quality,https://doi.org/10.5772/intechopen.1002321,10.5772/intechopen.1002321,2024,Seed Biology - New Advances,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Influence of Seed Development and Maturation on the Physiological and Biochemical Seed Quality' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:seed.,Our proposed work focuses specifically on 'Judge consistency under temperature/seed variation'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
