topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
NC01_NC,paper,Heart Disease Prediction Using Machine Learning Algorithms,https://doi.org/10.1109/SmartNets61466.2024.10577725,10.1109/SmartNets61466.2024.10577725,2024,International Conference on Smart Communications and Networking,paper,PARTIAL_OVERLAP,0.6,,Relevance 0.60: paper titled 'Heart Disease Prediction Using Machine Learning Algorithms' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:machine learning|kw:abstract:healthcare.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,Scientific Machine Learning Through Physics–Informed Neural Networks: Where we are and What’s Next,https://doi.org/10.1007/s10915-022-01939-z,10.1007/s10915-022-01939-z,2022,Journal of Scientific Computing,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Scientific Machine Learning Through Physics–Informed Neural Networks: Where we are and What’s Next' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,Machine Learning Algorithms: A Review,https://doi.org/10.21275/sr22815163219,10.21275/sr22815163219,2022,International Journal of Science and Research (IJSR),survey,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Machine Learning Algorithms: A Review' contributes a 'survey' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,TRIPOD+AI statement: updated guidance for reporting clinical prediction models that use regression or machine learning methods,https://doi.org/10.1136/bmj-2023-078378,10.1136/bmj-2023-078378,2024,British medical journal,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'TRIPOD+AI statement: updated guidance for reporting clinical prediction models that use regression o' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,"CARD 2023: expanded curation, support for machine learning, and resistome prediction at the Comprehensive Antibiotic Resistance Database",https://doi.org/10.1093/nar/gkac920,10.1093/nar/gkac920,2022,Nucleic Acids Res.,database,PARTIAL_OVERLAP,0.5,,"Relevance 0.50: paper titled 'CARD 2023: expanded curation, support for machine learning, and resistome prediction at the Comprehe' contributes a 'database' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.",Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,PyTorch 2: Faster Machine Learning Through Dynamic Python Bytecode Transformation and Graph Compilation,https://doi.org/10.1145/3620665.3640366,10.1145/3620665.3640366,2024,International Conference on Architectural Support for Programming Languages and Operating Systems,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'PyTorch 2: Faster Machine Learning Through Dynamic Python Bytecode Transformation and Graph Compilat' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,Evaluation metrics and statistical tests for machine learning,https://doi.org/10.1038/s41598-024-56706-x,10.1038/s41598-024-56706-x,2024,Scientific Reports,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Evaluation metrics and statistical tests for machine learning' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,Book review: Christoph Molnar. 2020. Interpretable Machine Learning: A Guide for Making Black Box Models Explainable,https://doi.org/10.1177/09726225241252009,10.1177/09726225241252009,2024,Metamorphosis: A Journal of Management Research,survey,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Book review: Christoph Molnar. 2020. Interpretable Machine Learning: A Guide for Making Black Box Mo' contributes a 'survey' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,MLE-bench: Evaluating Machine Learning Agents on Machine Learning Engineering,https://doi.org/10.48550/arXiv.2410.07095,10.48550/arXiv.2410.07095,2024,arXiv.org,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'MLE-bench: Evaluating Machine Learning Agents on Machine Learning Engineering' contributes a 'paper' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,Imbalanced Data Problem in Machine Learning: A Review,https://doi.org/10.1109/ACCESS.2025.3531662,10.1109/ACCESS.2025.3531662,2025,IEEE Access,survey,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Imbalanced Data Problem in Machine Learning: A Review' contributes a 'survey' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,Systematic softening in universal machine learning interatomic potentials,https://doi.org/10.1038/s41524-024-01500-6,10.1038/s41524-024-01500-6,2025,npj Computational Materials,tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Systematic softening in universal machine learning interatomic potentials' contributes a 'tool' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
NC01_NC,paper,A framework to evaluate machine learning crystal stability predictions,https://doi.org/10.1038/s42256-025-01055-1,10.1038/s42256-025-01055-1,2025,Nature Machine Intelligence,tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'A framework to evaluate machine learning crystal stability predictions' contributes a 'tool' matching target artifact 'paper'. Matched keywords: primary:title:machine learning.,Our proposed work focuses specifically on 'Machine learning for healthcare [NEGATIVE_CONTROL]'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
