topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
B16,paper,Healthcare AI/ML essentials,https://doi.org/10.1201/9781003454663-1,10.1201/9781003454663-1,2025,AI/ML for Healthcare,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Healthcare AI/ML essentials' contributes a 'paper' matching target artifact 'database'. Matched keywords: primary:title:healthcare ai.,Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B16,paper,Navigate healthcare AI/ML responsibly,https://doi.org/10.1201/9781003454663-4,10.1201/9781003454663-4,2025,AI/ML for Healthcare,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Navigate healthcare AI/ML responsibly' contributes a 'paper' matching target artifact 'database'. Matched keywords: primary:title:healthcare ai.,Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B16,paper,Leakage and the reproducibility crisis in machine-learning-based science,https://doi.org/10.1016/j.patter.2023.100804,10.1016/j.patter.2023.100804,2023,Patterns,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Leakage and the reproducibility crisis in machine-learning-based science' contributes a 'paper' matching target artifact 'database'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B16,paper,Benchmarking the reproducibility of all-solid-state battery cell performance,https://doi.org/10.1038/s41560-024-01634-3,10.1038/s41560-024-01634-3,2024,Nature Energy,benchmark,ADJACENT,0.25,,Relevance 0.25: paper titled 'Benchmarking the reproducibility of all-solid-state battery cell performance' contributes a 'benchmark' matching target artifact 'database'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B16,paper,A Sober Look at Progress in Language Model Reasoning: Pitfalls and Paths to Reproducibility,https://doi.org/10.48550/arXiv.2504.07086,10.48550/arXiv.2504.07086,2025,arXiv.org,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'A Sober Look at Progress in Language Model Reasoning: Pitfalls and Paths to Reproducibility' contributes a 'paper' matching target artifact 'database'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B16,paper,"Reproducibility in Machine Learning-based Research: Overview, Barriers and Drivers",https://doi.org/10.48550/arXiv.2406.14325,10.48550/arXiv.2406.14325,2024,The AI Magazine,survey,ADJACENT,0.25,,"Relevance 0.25: paper titled 'Reproducibility in Machine Learning-based Research: Overview, Barriers and Drivers' contributes a 'survey' matching target artifact 'database'. Matched keywords: kw:title:reproducibility.",Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B16,paper,Radiomics and Deep Features: Robust Classification of Brain Hemorrhages and Reproducibility Analysis Using a 3D Autoencoder Neural Network,https://doi.org/10.3390/bioengineering11070643,10.3390/bioengineering11070643,2024,Bioengineering,empirical,ADJACENT,0.25,,Relevance 0.25: paper titled 'Radiomics and Deep Features: Robust Classification of Brain Hemorrhages and Reproducibility Analysis' contributes a 'empirical' matching target artifact 'database'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B16,paper,CORE-Bench: Fostering the Credibility of Published Research Through a Computational Reproducibility Agent Benchmark,https://doi.org/10.48550/arXiv.2409.11363,10.48550/arXiv.2409.11363,2024,Trans. Mach. Learn. Res.,benchmark,ADJACENT,0.25,,Relevance 0.25: paper titled 'CORE-Bench: Fostering the Credibility of Published Research Through a Computational Reproducibility ' contributes a 'benchmark' matching target artifact 'database'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B16,paper,Flexible Temperature Sensor with High Reproducibility and Wireless Closed‐Loop System for Decoupled Multimodal Health Monitoring and Personalized Thermoregulation,https://doi.org/10.1002/adma.202407859,10.1002/adma.202407859,2024,Advances in Materials,tool,ADJACENT,0.25,,Relevance 0.25: paper titled 'Flexible Temperature Sensor with High Reproducibility and Wireless Closed‐Loop System for Decoupled ' contributes a 'tool' matching target artifact 'database'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B16,paper,Reproducibility of in vivo electrophysiological measurements in mice,https://doi.org/10.1101/2022.05.09.491042,10.1101/2022.05.09.491042,2024,bioRxiv,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Reproducibility of in vivo electrophysiological measurements in mice' contributes a 'paper' matching target artifact 'database'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility in healthcare AI deployment studies'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
