topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
B06,paper,PaCoST: Paired Confidence Significance Testing for Benchmark Contamination Detection in Large Language Models,https://doi.org/10.18653/v1/2024.findings-emnlp.97,10.18653/v1/2024.findings-emnlp.97,2024,Findings of the Association for Computational Linguistics: EMNLP 2024,benchmark,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'PaCoST: Paired Confidence Significance Testing for Benchmark Contamination Detection in Large Langua' contributes a 'benchmark' matching target artifact 'paper'. Matched keywords: primary:title:benchmark contamination.,Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B06,paper,Data Leakage in Isolated Virtualized Enterprise Computing Systems,https://doi.org/10.5220/0011691900003405,10.5220/0011691900003405,2023,Proceedings of the 9th International Conference on Information Systems Security and Privacy,tool,ADJACENT,0.25,,Relevance 0.25: paper titled 'Data Leakage in Isolated Virtualized Enterprise Computing Systems' contributes a 'tool' matching target artifact 'paper'. Matched keywords: kw:title:data leakage.,Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B06,paper,Towards Reliable Data Augmentation in Machine Learning: Practices to Prevent Data Leakage,https://doi.org/10.2139/ssrn.5636100,10.2139/ssrn.5636100,2025,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Towards Reliable Data Augmentation in Machine Learning: Practices to Prevent Data Leakage' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:data leakage.,Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B06,paper,An Approach to Improve Web Video Streaming Security and Prevent Personal Data Leakage,https://doi.org/10.11610/isij.5306,10.11610/isij.5306,2022,Information &amp; Security: An International Journal,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'An Approach to Improve Web Video Streaming Security and Prevent Personal Data Leakage' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:data leakage.,Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B06,paper,leakr: Data Leakage Detection Tools for Machine Learning,https://doi.org/10.32614/cran.package.leakr,10.32614/cran.package.leakr,2025,CRAN: Contributed Packages,tool,ADJACENT,0.25,,Relevance 0.25: paper titled 'leakr: Data Leakage Detection Tools for Machine Learning' contributes a 'tool' matching target artifact 'paper'. Matched keywords: kw:title:data leakage.,Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B06,paper,Can Contributing More Put You at a Higher Leakage Risk? The Relationship Between Shapley Value and Training Data Leakage Risks in Federated Learning,https://doi.org/10.5220/0013639000003979,10.5220/0013639000003979,2025,Proceedings of the 22nd International Conference on Security and Cryptography,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Can Contributing More Put You at a Higher Leakage Risk? The Relationship Between Shapley Value and T' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:data leakage.,Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B06,paper,A Survey on Data Leakage Detection and Prevention,https://doi.org/10.55248/gengpi.5.0324.0701,10.55248/gengpi.5.0324.0701,2024,International Journal of Research Publication and Reviews,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'A Survey on Data Leakage Detection and Prevention' contributes a 'survey' matching target artifact 'paper'. Matched keywords: kw:title:data leakage.,Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B06,paper,"New Patent Law, Financial Security, and Data Leakage Risk Management",https://doi.org/10.2139/ssrn.5413108,10.2139/ssrn.5413108,2025,,paper,ADJACENT,0.25,,"Relevance 0.25: paper titled 'New Patent Law, Financial Security, and Data Leakage Risk Management' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:data leakage.",Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B06,paper,Data Leakage,https://doi.org/10.1007/978-3-030-71522-9_300249,10.1007/978-3-030-71522-9_300249,2025,"Encyclopedia of Cryptography, Security and Privacy",paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Data Leakage' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:data leakage.,Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B06,paper,Mitigating Data Leakage Risks: A Comprehensive Approach to Data Governance in Age of AI,https://doi.org/10.21275/sr25421041811,10.21275/sr25421041811,2025,International Journal of Science and Research (IJSR),paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Mitigating Data Leakage Risks: A Comprehensive Approach to Data Governance in Age of AI' contributes a 'paper' matching target artifact 'paper'. Matched keywords: kw:title:data leakage.,Our proposed work focuses specifically on 'Cross-task contamination in foundation model benchmarks'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
