topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
B01,paper,Tool Calling for Arabic LLMs: Data Strategies and Instruction Tuning,https://doi.org/10.18653/v1/2025.arabicnlp-main.28,10.18653/v1/2025.arabicnlp-main.28,2025,Proceedings of The Third Arabic Natural Language Processing Conference,tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Tool Calling for Arabic LLMs: Data Strategies and Instruction Tuning' contributes a 'tool' matching target artifact 'benchmark'. Matched keywords: primary:title:tool calling.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B01,paper,A Method for Enhancing Invocation Capabilities in Tool Calling with LLM-as-a-Judge System,https://doi.org/10.1109/aann66429.2025.11257606,10.1109/aann66429.2025.11257606,2025,2025 5th International Conference on Advanced Algorithms and Neural Networks (AANN),tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'A Method for Enhancing Invocation Capabilities in Tool Calling with LLM-as-a-Judge System' contributes a 'tool' matching target artifact 'benchmark'. Matched keywords: primary:title:tool calling.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B01,paper,CredNest: An AI-Powered Personal Finance Assistant Using Retrieval-Augmented Generation and Dynamic Tool Calling,https://doi.org/10.36948/ijfmr.2025.v07i06.64917,10.36948/ijfmr.2025.v07i06.64917,2025,International Journal For Multidisciplinary Research,tool,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'CredNest: An AI-Powered Personal Finance Assistant Using Retrieval-Augmented Generation and Dynamic ' contributes a 'tool' matching target artifact 'benchmark'. Matched keywords: primary:title:tool calling.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B01,paper,REAL: Benchmarking Autonomous Agents on Deterministic Simulations of Real Websites,https://doi.org/10.48550/arXiv.2504.11543,10.48550/arXiv.2504.11543,2025,arXiv.org,benchmark,PARTIAL_OVERLAP,0.35,,Relevance 0.35: paper titled 'REAL: Benchmarking Autonomous Agents on Deterministic Simulations of Real Websites' contributes a 'benchmark' matching target artifact 'benchmark'. Matched keywords: kw:abstract:reliability|kw:title:autonomous agents.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
B01,paper,A survey on large language model based autonomous agents,https://doi.org/10.1007/s11704-024-40231-1,10.1007/s11704-024-40231-1,2023,Frontiers of Computer Science,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'A survey on large language model based autonomous agents' contributes a 'survey' matching target artifact 'benchmark'. Matched keywords: kw:title:autonomous agents.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B01,paper,WebArena: A Realistic Web Environment for Building Autonomous Agents,https://doi.org/10.48550/arXiv.2307.13854,10.48550/arXiv.2307.13854,2023,International Conference on Learning Representations,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'WebArena: A Realistic Web Environment for Building Autonomous Agents' contributes a 'paper' matching target artifact 'benchmark'. Matched keywords: kw:title:autonomous agents.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B01,paper,AndroidWorld: A Dynamic Benchmarking Environment for Autonomous Agents,https://doi.org/10.48550/arXiv.2405.14573,10.48550/arXiv.2405.14573,2024,International Conference on Learning Representations,benchmark,ADJACENT,0.25,,Relevance 0.25: paper titled 'AndroidWorld: A Dynamic Benchmarking Environment for Autonomous Agents' contributes a 'benchmark' matching target artifact 'benchmark'. Matched keywords: kw:title:autonomous agents.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B01,paper,AgentAI: A comprehensive survey on autonomous agents in distributed AI for industry 4.0,https://doi.org/10.1016/j.eswa.2025.128404,10.1016/j.eswa.2025.128404,2025,Expert systems with applications,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'AgentAI: A comprehensive survey on autonomous agents in distributed AI for industry 4.0' contributes a 'survey' matching target artifact 'benchmark'. Matched keywords: kw:title:autonomous agents.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B01,paper,Vending-Bench: A Benchmark for Long-Term Coherence of Autonomous Agents,https://doi.org/10.48550/arXiv.2502.15840,10.48550/arXiv.2502.15840,2025,arXiv.org,benchmark,ADJACENT,0.25,,Relevance 0.25: paper titled 'Vending-Bench: A Benchmark for Long-Term Coherence of Autonomous Agents' contributes a 'benchmark' matching target artifact 'benchmark'. Matched keywords: kw:title:autonomous agents.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
B01,paper,From language to action: a review of large language models as autonomous agents and tool users,https://doi.org/10.1007/s10462-025-11471-9,10.1007/s10462-025-11471-9,2025,Artificial Intelligence Review,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'From language to action: a review of large language models as autonomous agents and tool users' contributes a 'survey' matching target artifact 'benchmark'. Matched keywords: kw:title:autonomous agents.,Our proposed work focuses specifically on 'Tool-calling reliability benchmark for autonomous agents'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
