topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T03,paper,Quantifying and Mitigating Self-Preference Bias of LLM Judges,,,2026,,paper,PARTIAL_OVERLAP,0.625,,Relevance 0.62: paper titled 'Quantifying and Mitigating Self-Preference Bias of LLM Judges' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:self-preference bias|syn:title:llm judge.,Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T03,paper,Self-Preference Bias in LLM-as-a-Judge,https://doi.org/10.48550/arXiv.2410.21819,10.48550/arXiv.2410.21819,2024,arXiv.org,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Self-Preference Bias in LLM-as-a-Judge' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:self-preference bias.,Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T03,paper,When AI Becomes Its Own Biggest Fan: Self-Preference Bias in AI-Assisted Peer Review,https://doi.org/10.1109/tem.2026.3691360,10.1109/tem.2026.3691360,2026,IEEE transactions on engineering management,survey,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'When AI Becomes Its Own Biggest Fan: Self-Preference Bias in AI-Assisted Peer Review' contributes a 'survey' matching target artifact 'empirical'. Matched keywords: primary:title:self-preference bias.,Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T03,paper,Self-Preference Bias in Rubric-Based Evaluation of Large Language Models,,,2026,,paper,PARTIAL_OVERLAP,0.5,,Relevance 0.50: paper titled 'Self-Preference Bias in Rubric-Based Evaluation of Large Language Models' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:title:self-preference bias.,Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,moderate
T03,paper,Beyond the Surface: Measuring Self-Preference in LLM Judgments,https://doi.org/10.48550/arXiv.2506.02592,10.48550/arXiv.2506.02592,2025,Conference on Empirical Methods in Natural Language Processing,paper,ADJACENT,0.287,,Relevance 0.29: paper titled 'Beyond the Surface: Measuring Self-Preference in LLM Judgments' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:abstract:self-preference bias|kw:abstract:judge model.,Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T03,paper,An Empirical Study of LLM-as-a-Judge for LLM Evaluation: Fine-tuned Judge Model is not a General Substitute for GPT-4,https://doi.org/10.18653/v1/2025.findings-acl.306,10.18653/v1/2025.findings-acl.306,2025,Findings of the Association for Computational Linguistics: ACL 2025,empirical,ADJACENT,0.25,,Relevance 0.25: paper titled 'An Empirical Study of LLM-as-a-Judge for LLM Evaluation: Fine-tuned Judge Model is not a General Sub' contributes a 'empirical' matching target artifact 'empirical'. Matched keywords: kw:title:judge model.,Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T03,paper,"Same family, same mutation, different <scp>ECG</scp>",https://doi.org/10.1002/mgg3.2079,10.1002/mgg3.2079,2022,Molecular Genetics &amp; Genomic Medicine,paper,ADJACENT,0.25,,"Relevance 0.25: paper titled 'Same family, same mutation, different <scp>ECG</scp>' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:same family.",Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T03,paper,The JUDGE Model of AI-Mediated Teacher Agency: A Theoretical Framework for English Language Teaching,https://doi.org/10.35542/osf.io/prtjm_v2,10.35542/osf.io/prtjm_v2,2026,,tool,ADJACENT,0.25,,Relevance 0.25: paper titled 'The JUDGE Model of AI-Mediated Teacher Agency: A Theoretical Framework for English Language Teaching' contributes a 'tool' matching target artifact 'empirical'. Matched keywords: kw:title:judge model.,Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T03,paper,Equivalence Testing to Judge Model Fit: A Monte Carlo Simulation,https://doi.org/10.31234/osf.io/yf3qz,10.31234/osf.io/yf3qz,2023,,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Equivalence Testing to Judge Model Fit: A Monte Carlo Simulation' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: kw:title:judge model.,Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T03,paper,Are LLM Evaluators Really Narcissists? Sanity Checking Self-Preference Evaluations,https://doi.org/10.48550/arXiv.2601.22548,10.48550/arXiv.2601.22548,2026,arXiv.org,paper,ADJACENT,0.237,,Relevance 0.24: paper titled 'Are LLM Evaluators Really Narcissists? Sanity Checking Self-Preference Evaluations' contributes a 'paper' matching target artifact 'empirical'. Matched keywords: primary:abstract:self-preference bias|syn:abstract:llm judge.,Our proposed work focuses specifically on 'Self-preference bias in same-family judges'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
