topic_id,source,name,url,doi,year,venue,contribution_type,overlap_class,relevance_score,stars_or_downloads,why_overlaps,how_we_differ,differentiator_strength
T43,paper,Leakage and the reproducibility crisis in machine-learning-based science,https://doi.org/10.1016/j.patter.2023.100804,10.1016/j.patter.2023.100804,2023,Patterns,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Leakage and the reproducibility crisis in machine-learning-based science' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,Benchmarking the reproducibility of all-solid-state battery cell performance,https://doi.org/10.1038/s41560-024-01634-3,10.1038/s41560-024-01634-3,2024,Nature Energy,benchmark,ADJACENT,0.25,,Relevance 0.25: paper titled 'Benchmarking the reproducibility of all-solid-state battery cell performance' contributes a 'benchmark' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,A Sober Look at Progress in Language Model Reasoning: Pitfalls and Paths to Reproducibility,https://doi.org/10.48550/arXiv.2504.07086,10.48550/arXiv.2504.07086,2025,arXiv.org,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'A Sober Look at Progress in Language Model Reasoning: Pitfalls and Paths to Reproducibility' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,"Reproducibility in Machine Learning-based Research: Overview, Barriers and Drivers",https://doi.org/10.48550/arXiv.2406.14325,10.48550/arXiv.2406.14325,2024,The AI Magazine,survey,ADJACENT,0.25,,"Relevance 0.25: paper titled 'Reproducibility in Machine Learning-based Research: Overview, Barriers and Drivers' contributes a 'survey' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.",Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,Radiomics and Deep Features: Robust Classification of Brain Hemorrhages and Reproducibility Analysis Using a 3D Autoencoder Neural Network,https://doi.org/10.3390/bioengineering11070643,10.3390/bioengineering11070643,2024,Bioengineering,empirical,ADJACENT,0.25,,Relevance 0.25: paper titled 'Radiomics and Deep Features: Robust Classification of Brain Hemorrhages and Reproducibility Analysis' contributes a 'empirical' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,CORE-Bench: Fostering the Credibility of Published Research Through a Computational Reproducibility Agent Benchmark,https://doi.org/10.48550/arXiv.2409.11363,10.48550/arXiv.2409.11363,2024,Trans. Mach. Learn. Res.,benchmark,ADJACENT,0.25,,Relevance 0.25: paper titled 'CORE-Bench: Fostering the Credibility of Published Research Through a Computational Reproducibility ' contributes a 'benchmark' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,Flexible Temperature Sensor with High Reproducibility and Wireless Closed‐Loop System for Decoupled Multimodal Health Monitoring and Personalized Thermoregulation,https://doi.org/10.1002/adma.202407859,10.1002/adma.202407859,2024,Advances in Materials,tool,ADJACENT,0.25,,Relevance 0.25: paper titled 'Flexible Temperature Sensor with High Reproducibility and Wireless Closed‐Loop System for Decoupled ' contributes a 'tool' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,Reproducibility of in vivo electrophysiological measurements in mice,https://doi.org/10.1101/2022.05.09.491042,10.1101/2022.05.09.491042,2024,bioRxiv,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Reproducibility of in vivo electrophysiological measurements in mice' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,"The Model Openness Framework: Promoting Completeness and Openness for Reproducibility, Transparency, and Usability in Artificial Intelligence",,,2024,,tool,ADJACENT,0.25,,"Relevance 0.25: paper titled 'The Model Openness Framework: Promoting Completeness and Openness for Reproducibility, Transparency,' contributes a 'tool' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.",Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,Fluorinated isopropanol for improved defect passivation and reproducibility in perovskite solar cells,https://doi.org/10.1038/s41560-025-01791-z,10.1038/s41560-025-01791-z,2025,Nature Energy,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Fluorinated isopropanol for improved defect passivation and reproducibility in perovskite solar cell' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,Assessing Consistency and Reproducibility in the Outputs of Large Language Models: Evidence Across Diverse Finance and Accounting Tasks,https://doi.org/10.48550/arXiv.2503.16974,10.48550/arXiv.2503.16974,2025,arXiv.org,paper,ADJACENT,0.25,,Relevance 0.25: paper titled 'Assessing Consistency and Reproducibility in the Outputs of Large Language Models: Evidence Across D' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,"Discordance, accuracy and reproducibility study of pathologists’ diagnosis of melanoma and melanocytic tumors",https://doi.org/10.1038/s41467-025-56160-x,10.1038/s41467-025-56160-x,2025,Nature Communications,empirical,ADJACENT,0.25,,"Relevance 0.25: paper titled 'Discordance, accuracy and reproducibility study of pathologists’ diagnosis of melanoma and melanocyt' contributes a 'empirical' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.",Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,"fNIRS reproducibility varies with data quality, analysis pipelines, and researcher experience",https://doi.org/10.1038/s42003-025-08412-1,10.1038/s42003-025-08412-1,2025,Communications Biology,empirical,ADJACENT,0.25,,"Relevance 0.25: paper titled 'fNIRS reproducibility varies with data quality, analysis pipelines, and researcher experience' contributes a 'empirical' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.",Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,Open science interventions to improve reproducibility and replicability of research: a scoping review,https://doi.org/10.1098/rsos.242057,10.1098/rsos.242057,2025,Royal Society Open Science,survey,ADJACENT,0.25,,Relevance 0.25: paper titled 'Open science interventions to improve reproducibility and replicability of research: a scoping revie' contributes a 'survey' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
T43,paper,'Publish or perish' culture blamed for reproducibility crisis.,https://doi.org/10.1038/d41586-024-04253-w,10.1038/d41586-024-04253-w,2025,Nature,paper,ADJACENT,0.25,,Relevance 0.25: paper titled ''Publish or perish' culture blamed for reproducibility crisis.' contributes a 'paper' matching target artifact 'database+paper'. Matched keywords: kw:title:reproducibility.,Our proposed work focuses specifically on 'Reproducibility audit of clinical LLM papers'. Articulate a concrete contribution gap versus this existing work before promoting to GO (see §6 verification log).,strong
